pdp_url,article_number,brand,product_name,size,regular_price,selling_price,price_per_unit,promotion_description,product_description,additional_information,ingredients,allergens,nutrition_info,preparation_instructions,preparation_methods,identification_marking,country_of_origin,storage_instructions,instructions_for_use,variant,country
https://www.spar.at/produktwelt/spar-premium-garten-himbeere-70-frucht-p7541971,7541971,SPAR PREMIUM,Garten Himbeere 70% Frucht,250 G,3.29,3.29,Per 1 kg 13.16,,Die Herkunft. Sorgfältig ausgewählte Himbeeren aus den besten Lagen werden in Wien in traditioneller Handarbeit zu einem hochwertigen Aufstrich verarbeitet. Dabei steht die Frucht im Mittelpunkt. Der Geschmack. Fein-säuerlich und intensiv beerig zeigt sich das Aroma ausdrucksstark und zugleich ausgewogen. Die leicht samtige Textur rundet das Geschmackserlebnis harmonisch ab.,Sorgfältig abgepackt in Österreich,"Zutaten: Himbeeren, Zucker, Zitronensaftkonzentrat, Geliermittel: Pektine.",,"Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 792,00 kJ, Energie Kcal: ca. 187,00 kcal, Fett: ca. 0 g, Fett, davon gesättigte Fettsäuren: ca. 0 g, Kohlenhydrate: ca. 42,00 g, Kohlenhydrate, davon Zucker: ca. 42,00 g, Ballaststoffe: ca. 4,20 g, Eiweiß: ca. 1,00 g, Salz: ca. 0 g, Broteinheiten: ca. 3,50 BE",,,,,Nach dem Öffnen im Kühlschrank aufbewahren und rasch konsumieren.,,70% Frucht,
https://www.spar.at/produktwelt/spar-premium-edition-johanna-maier-triangoli-mit-pilzen-und-trueffeloel-p1049275,1049275,SPAR PREMIUM Edition Johanna Maier,Triangoli mit Pilzen und Trüffelöl,250 G,3.49,2.99,Per 1 kg 11.96,Mengenvorteil ab 2 Stk. je,"Die Herkunft. Diese Triangoli entstammen echter italienischer Pastakunst und basieren auf Rezepten von Johanna Maier. In traditioneller Manufaktur hergestellt, steht jede Packung für puren Genuss. Der Geschmack. Pilze und edles Trüffelöl bilden das Herzstück dieser Füllung – intensiv, aromatisch und doch fein nuanciert. Die Verwendung. Mit Nussbutter, Parmesan oder leichter Tomatensauce serviert, entfalten diese Triangoli ihren vollen Charakter.",,"Zutaten: Füllung (55%): RICOTTA MOLKENKÄSE, Pilze in veränderlichen Gewichtsanteilen (Champignons, Stockschwämmchen, Shiitake, Austernpilze, Butterpilze), BUTTER, Semmelbrösel (WEIZENMEHL, Hefe, Salz), GRANA PADANO, Steinpilze, Salz, Trüffelöl 0,3% (Olivenöl, weißer Trüffel, Trüffelaroma), natives Olivenöl extra, Sonnenblumenöl, Petersilie, Knoblauch. Teigware (45%): WEIZENMEHL, EIER, HARTWEIZENGRIESS. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.","Enthält Glutenhaltiges Getreide sowie Erzeugnisse daraus, Enthält Eier und daraus gewonnene Erzeugnisse, Enthält Milch und daraus gewonnene Erzeugnisse (inkl. Laktose)","Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 1228,00 kJ, Energie Kcal: ca. 294,00 kcal, Fett: ca. 14,00 g, Fett, davon gesättigte Fettsäuren: ca. 9,10 g, Kohlenhydrate: ca. 31,00 g, Kohlenhydrate, davon Zucker: ca. 0,80 g, Ballaststoffe: ca. 3,40 g, Eiweiß: ca. 9,50 g, Salz: ca. 1,20 g, Broteinheiten: ca. 2,60 BE","Die SPAR PREMIUM Pasta in heißem, nicht mehr kochendem, leicht gesalzenem Wasser ca. 4 - 5 Minuten zugedeckt ziehen lassen und fertig ist der Pasta-Genuss!",Simmern/Köcheln,IT 1015 LCE,Sorgfältig hergestellt in Italien,Vor und nach dem Öffnen gekühlt aufbewahren (max. + 7 °C). Nach dem Öffnen innerhalb von 3 Tagen aufbrauchen.,,mit Pilzen und Trüffelöl,
https://www.spar.at/produktwelt/spar-premium-edition-johanna-maier-cappellacci-funghi-mit-pfifferlingen-p2020001402823,2020001402823,SPAR PREMIUM Edition Johanna Maier,Cappellacci Funghi mit Pfifferlingen,250 G,3.49,2.99,Per 1 kg 11.96,Mengenvorteil ab 2 Stk. je,"Die Herstellungsweise. In Italiens ältester Nudelmanufaktur wird hauchdünner Pastateig mit einer aromatischen Pfifferlings-Füllung nach Johanna Maiers Rezept gefaltet. Schonende Teigtrocknung bewahrt den natürlichen Pilzgeschmack. Der Geschmack. Herzhafte Waldpilzaromen treffen auf den zarten Biss des frischen Teigs und entwickeln eine cremige Fülle, die mit Kräuterbutter, Nussöl oder Grana Padano besonders harmoniert. Die Verwendungsmöglichkeiten. Als elegante Beilage zu Fleisch oder Fisch, Einlage in klaren Suppen oder vegetarisches Hauptgericht mit Blattspinat und Salbei ein vielseitiger Höhepunkt der feinen Küche.",,"Zutaten: Füllung [Pilzzubereitung (Pfifferlinge (Cantharellus cibarius), BUTTER, Trinkwasser, Zwiebel, Maisstärke, Petersilie, getrocknete Steinpilze (Boletus Edulis), Speisesalz unjodiert, Knoblauch, schwarzer Pfeffer), Ricotta (MOLKE, Speisesalz unjodiert, Säuerungsmittel: Citronensäure), BUTTER, Semmelbrösel (WEIZENMEHL, Trinkwasser, Hefe, Speisesalz unjodiert), SAHNE, Grana Padano g.U. (MILCH, Speisesalz unjodiert, tierisches Lab, Konservierungsstoff: Lysozym (aus HÜHNEREI), MOLKE, Speisesalz unjodiert], Eierteigwaren (WEIZENMEHL, VOLLEI 11,4%, HARTWEIZENGRIESS). In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.","Enthält Glutenhaltiges Getreide sowie Erzeugnisse daraus, Enthält Eier und daraus gewonnene Erzeugnisse, Enthält Milch und daraus gewonnene Erzeugnisse (inkl. Laktose)","Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 1152,00 kJ, Energie Kcal: ca. 275,00 kcal, Fett: ca. 14,00 g, Fett, davon gesättigte Fettsäuren: ca. 9,00 g, Kohlenhydrate: ca. 29,00 g, Kohlenhydrate, davon Zucker: ca. 4,60 g, Ballaststoffe: ca. 2,50 g, Eiweiß: ca. 9,30 g, Salz: ca. 1,40 g, Broteinheiten: ca. 2,40 BE","Die SPAR PREMIUM Pasta in heißem, nicht mehr kochendem, leicht gesalzenem Wasser ca. 4-5 Minuten zugedeckt ziehen lassen und fertig ist der Pasta-Genuss!",Simmern/Köcheln,IT 1015 L CE,Sorgfältig hergestellt in Italien,Vor und nach dem Öffnen gekühlt aufbewahren (max. +4°C). Nach dem Öffnen innerhalb von 3 Tagen genießen.,,mit Pfifferlingen,
https://www.spar.at/produktwelt/spar-premium-chocolate-fudge-p2020005337398,2020005337398,SPAR PREMIUM,Chocolate-Fudge,480 ML,5.99,4.99,Per 1 l 10.4,Mengenvorteil ab 2 Stk. je,"Der Geschmack. Dunkle Schokolade trifft auf weiche Fudgestückchen – intensiv, vollmundig. Die Verwendungsmöglichkeiten. Für echte Schokoladenliebhaber – dieses Eis passt zu Kaffee, Kuchen oder ganz einfach pur.","Inhalt: e 480 ml = 430 g Ursprungsland/Herkunftsort: Sorgfältig hergestellt in Österreich von der Eismanufaktur Kolibri GmbH, A-6858 Schwarzach, mit Kakao aus anderer Herkunft.","Zutaten: MAGERMILCH, Zucker, SCHLAGOBERS, Kakaopulver, Glukosesirup, Kokosfett, MOLKENERZEUGNIS, Kakaomasse, Kakaobutter, KONDENSMILCH, VOLLMILCH, BUTTERREINFETT, Vanilleextrakt, Emulgatoren: Mono- und Diglyceride von Speisefettsäuren, Lecithine (SOJA); Stabilisatoren: Johannisbrotkernmehl, Guarkernmehl. In Großbuchstaben angebene Zutaten enthalten allergene Inhaltsstoffe.","Kann Spuren enthalten von Erdnüsse und daraus gewonnene Erzeugnisse, Enthält Sojabohnen und daraus gewonnene Erzeugnisse, Enthält Milch und daraus gewonnene Erzeugnisse (inkl. Laktose), Kann Spuren enthalten von Nüsse und daraus gewonnene Erzeugnisse","Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 821,00 kJ, Energie Kcal: ca. 196,00 kcal, Fett: ca. 9,60 g, Fett, davon gesättigte Fettsäuren: ca. 6,40 g, Kohlenhydrate: ca. 22,00 g, Kohlenhydrate, davon Zucker: ca. 17,00 g, Ballaststoffe: ca. 2,10 g, Eiweiß: ca. 4,20 g, Salz: < 0,01 g, Broteinheiten: ca. 1,80 BE",,,,,Tiefgekühlt (mind. -18°C) lagern. Nicht tiefgekühlt: Zum raschen Genuss bestimt. Einmal aufgetaute Produkte nicht wieder einfrieren.,,,Österreich
https://www.spar.at/produktwelt/spar-premium-meersalz-butter-p2020002856748,2020002856748,SPAR PREMIUM,Meersalz-Butter,250 G,3.69,3.69,Per 1 kg 14.76,,"- aus Frankreich Der Geschmack. Die Kristalle des Guérande-Salzes verleihen der SPAR PREMIUM Meersalz-Butter einen frischen Geschmack und eine knackige Textur, ideal für einen Moment der Gaumenfreude.",,"Zutaten: BUTTER, Meersalz 2,6%. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.",Enthält Milch und daraus gewonnene Erzeugnisse (inkl. Laktose),"Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 2986,00 kJ, Energie Kcal: ca. 726,00 kcal, Fett: ca. 80,00 g, Fett, davon gesättigte Fettsäuren: ca. 57,00 g, Kohlenhydrate: ca. 0,70 g, Kohlenhydrate, davon Zucker: ca. 0,70 g, Ballaststoffe: ca. 0 g, Eiweiß: ca. 0,80 g, Salz: ca. 2,60 g, Broteinheiten: ca. 0,10 BE",,,FR 29-156-090 CE,aus Frankreich,Vor und nach dem Öffnen bei +2°C bis +8°C lagern.,,,Frankreich
https://www.spar.at/produktwelt/spar-premium-antipasto-piccante-calabrese-p2020002846367,2020002846367,DESPAR PREMIUM,Antipasto Piccante Calabrese,120 G,6.99,6.99,Per 1 kg 58.25,,"Original italienischer Aufschnitt mit Coppa (luftgetrockneter Schweinenacken), Bauchspeck und Spianata Salami (schnittfeste Rohwurst). Die kalabrische Spezialität zeichnet sich aus durch eine leichte Schärfe und ein geschmacklich harmonisches Zusammenspiel von der ausgewählten Coppa mit leichter Salznote in Kombination mit Bauchspeck und köstlicher Spianata Salami. Lassen sie sich mit dieser Köstlichkeit geschmacklich nach Italien entführen. Tipp: 10 Minuten vor dem Genuss aus dem Kühlschrank und servierfertig aus der Verpackung nehmen.",,"Zutaten: luftgetrockneter Schweinenacken 34% (Schweinefleisch 96%, Salz jodiert [Salz, Kaliumjodid], Paprikapulver, Dextrose, Saccharose, schwarzer Pfeffer, Antioxidationsmittel: Citronensäure, Konservierungstoffe: Kaliumnitrat, Natriumnitrit), Bauchspeck 33% (Schweinespeck 95%, Salz jodiert [Salz, Kaliumjodid], Dextrose, natürliche Aromen, Antioxidationsmittel: Natrium-L-Ascorbat, Konservierungsstoffe: Kaliumnitrat, Natriumnitrit, Gewürze), schnittfeste Rohwurst 33% (Schweinefleisch 94%, Salz jodiert (Salz, Kaliumjodid), Paprikapulver, natürliche Aromen, Gewürze, Dextrose, Sacharose, Raucharomen aus Buchenholz, Antioxidationsmittel: Ascorbinsäure, Konservierungsstoffe: Natriumnitrit, Kaliumnitrat).",,"Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 1686,00 kJ, Energie Kcal: ca. 407,00 kcal, Fett: ca. 35,00 g, Fett, davon gesättigte Fettsäuren: ca. 14,00 g, Kohlenhydrate: ca. 1,00 g, Kohlenhydrate, davon Zucker: ca. 0,50 g, Eiweiß: < 22,00 g, Salz: ca. 4,50 g, Broteinheiten: ca. 0,10 BE",,,IT Z8P23 CE,aus Italien,Vor und nach dem Öffnen zwischen +2°C und +7°C lagern.,10 Minuten vor dem Verzehr aus dem Kühlschrank nehmen und die Verpackung öffnen.,,
https://www.spar.at/produktwelt/spar-premium-premium-sugo-chianina-rindfleisch-p2020005397088,2020005397088,DESPAR PREMIUM,Sugo Chianina Rindfleisch,180 G,3.99,3.99,Per 1 kg 22.17,,"Die Herkunft. Zubereitet mit Fleisch vom Chianina-Rind – einer traditionsreichen italienischen Rasse – wird dieses Sugo nach klassischem Rezept langsam eingekocht. Der Geschmack. Herzhaft, fleischig und mit tiefem Aroma – die Sauce überzeugt durch authentische Fülle und feine Struktur. Die Verwendungsmöglichkeiten. Zu Pasta, Gnocchi oder Polenta bringt das Sugo kraftvolle Würze auf den Teller.",Bewilligung Consorzio di Tutela del Vitello Bianco dell' Appenino Centrale Nr. 2.710/ 2020,"Zutaten: Chianina-Rindfleisch ""Vitello Bianco dell' Appenino Centrale IGP"" 65%, Tomatenpüree 12,5%, doppelt konzentriertes Tomatenmark 12,5%, Rotwein, natives Olivenöl extra, Gemüse 1,6% (Zwiebel, Karotte, SELLERIE, in veränderlichen Gewichtsanteilen), Salz, Knoblauch, Pfeffer. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.",Enthält Sellerie und daraus gewonnene Erzeugnisse,"Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 767,00 kJ, Energie Kcal: ca. 184,00 kcal, Fett: ca. 13,00 g, Fett, davon gesättigte Fettsäuren: ca. 4,90 g, Kohlenhydrate: ca. 2,50 g, Kohlenhydrate, davon Zucker: ca. 1,80 g, Ballaststoffe: ca. 0,70 g, Eiweiß: ca. 13,00 g, Salz: ca. 1,20 g",,,IT 93233L CE,,Nach dem Öffnen im Kühlschrank bei +4 °C aufbewahren und innerhalb von 3-4 Tagen verbrauchen.,,Chianina Rindfleisch,
https://www.spar.at/produktwelt/spar-premium-pistazien-eis-p2020001019397,2020001019397,SPAR PREMIUM,Pistazien-Eis,480 ML,5.99,4.99,Per 1 l 10.4,Mengenvorteil ab 2 Stk. je,"Die Herkunft. Hergestellt mit 100 % österreichischer Milch und hochwertiger Pistazienpaste, vereint dieses Eis beste Rohstoffe mit fein abgestimmter Rezeptur. Der Geschmack. Cremig in der Textur und intensiv im Geschmack bietet es puren Pistaziengenuss – vollmundig, harmonisch und ideal für besondere Genussmomente.",,"Zutaten: 71% pasteurisierte MILCH (3,6% Fett), Zucker, 8% PISTAZIENPASTE, Dextrose, MAGERMILCHPULVER, Inulin, Maltodextrin, Invertzuckersirup, Glukosesirup, Emulgator: Mono- und Diglyceride von Speisefettsäuren, Stabilisatoren: Johannisbrotkernmehl, Natriumalginat, Guarkernmehl, Carrageen; Farbstoff: Kupferkomplexe der Chlorophylle und Chlorophylline. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.","Kann Spuren enthalten von Glutenhaltiges Getreide sowie Erzeugnisse daraus, Kann Spuren enthalten von Eier und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Erdnüsse und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Sojabohnen und daraus gewonnene Erzeugnisse, Enthält Milch und daraus gewonnene Erzeugnisse (inkl. Laktose), Enthält Nüsse und daraus gewonnene Erzeugnisse","Nährwertsbezugsgröße: 100,00 ml, Energie Kjoule: ca. 456,00 kJ, Energie Kcal: ca. 109,00 kcal, Fett: ca. 4,90 g, Fett, davon gesättigte Fettsäuren: ca. 1,90 g, Kohlenhydrate: ca. 13,00 g, Kohlenhydrate, davon Zucker: ca. 12,00 g, Ballaststoffe: ca. 1,00 g, Eiweiß: ca. 2,20 g, Salz: ca. 0,06 g, Broteinheiten: ca. 1,10 BE","Vor dem Genuss bei Zimmertemperatur ein paar Minuten antauen, damit sich die Aromen voll entfalten können!",Verzehrfertig,AT 60182 EG,Sorgfältig hergestellt von der Eismanufaktur Valentino,Nicht tiefgekühlt: Zum raschen Verbrauch bestimmt. Tiefgekühlt (mind. -18°C) mindestens haltbar bis Ende: siehe Aufdruck auf der Verpackung. Einmal aufgetaute Produkte nicht wieder einfrieren.,,Pistazien-Eis,
https://www.spar.at/produktwelt/spar-premium-edition-johanna-maier-ei-aufstrich-mit-eiern-aus-freilandhaltung-p2020001459711,2020001459711,SPAR PREMIUM Edition Johanna Maier,Ei-Aufstrich mit Eiern aus Freilandhaltung,125 G,2.19,1.99,Per 1 kg 15.92,Mengenvorteil ab 2 Stk. je,"Der Geschmack. Mild-würzig mit harmonischer Textur und leichtem Eigeschmack – ein Klassiker, der in seiner Feinheit überrascht. Die Verwendungsmöglichkeiten. Ideal für Sandwiches, zur Jause oder auf frischem Gebäck – ein Aufstrich, der Einfachheit mit Qualität verbindet.",Sorgfältig abgepackt in Österreich,"Zutaten: 46% EIER**, 28% SPEISETOPFEN*° 20% F.i.T., 19% Mayonnaise 50% Fett (Rapsöl, Wasser, EIGELB, modifizierte Stärke, Weingeistessig, Zucker, Salz unjodiert, Konservierungsstoff: Kaliumsorbat; SENFSAAT, Gewürze, Säuerungsmittel: Citronensäure; Verdickungsmittel: Guarkernmehl), Schnittlauch, Weingeistessig, Salz unjodiert, Senf (Wasser, SENFSAATEN, Weingeistessig, Meersalz unjodiert, Gewürze, Kräuter), Zitronensaft aus Zitronensaftkonzentrat, Zucker, Konservierungsstoff: Kaliumsorbat; Steinsalz unjodiert, Kala Namak Schwarzsalz (Salz unjodiert, Salsola Stocksii), Kurkuma, Pfeffer, Rosa Beeren, Petersilie, Thymian, Basilikum, Rosmarin, Estragon, Koriander, Ingwer, Zwiebel, SENFSAAT, Paprika, Kümmel, Bockshornklee, Knoblauch, Piment, Muskatnuss, Fenchel, Zimt, Chili, Anis, Nelken, natürliches Cuminaroma, natürliches Zitronenaroma. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe. *aus Österreich, **Eier aus Freilandhaltung, °nach Schulenburg-Methode","Enthält Eier und daraus gewonnene Erzeugnisse, Enthält Milch und daraus gewonnene Erzeugnisse (inkl. Laktose), Enthält Senf und daraus gewonnene Erzeugnisse","Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 822,00 kJ, Energie Kcal: ca. 198,00 kcal, Fett: ca. 16,00 g, Fett, davon gesättigte Fettsäuren: ca. 3,30 g, Kohlenhydrate: ca. 2,20 g, Kohlenhydrate, davon Zucker: ca. 1,60 g, Ballaststoffe: < 0,50 g, Eiweiß: ca. 10,00 g, Salz: ca. 1,30 g, Broteinheiten: ca. 0,20 BE",,,AT 50737 EU,,Vor und nach dem Öffnen gekühlt lagern bei +2°C bis +6°C. Nach dem Öffnen innerhalb von drei Tagen genießen!,,mit Eiern aus Freilandhaltung,Österreich
https://www.spar.at/produktwelt/spar-premium-dunkle-traube-nuss-p2020003090752,2020003090752,SPAR PREMIUM,Dunkle Traube-Nuss,180 G,3.99,3.99,Per 1 kg 22.17,,"Die Herkunft. Der Kakao stammt aus Rainforest-Alliance-zertifiziertem Anbau und steht für nachhaltige Produktion. Die Herstellung erfolgt ohne Palmöl, dafür mit Fokus auf Qualität und Transparenz. Der Geschmack. Fein-herbe Schokolade mit knackigen Haselnüssen und Trauben ergeben eine harmonische Komposition mit cremigem Schmelz. Der Kontrast zwischen zarter Süße und nussigem Biss sorgt für lang anhaltenden Genuss.",,"Zutaten: Zucker, Kakaomasse*, 8% Rosinen, 8% HASELNÜSSE gesplittert und gemahlen, Kakaobutter*, 4% MANDELN, BUTTERREINFETT, Emulgator: Lecithine. *Rainforest Alliance- zertifiziert, mehr dazu unter www.ra.org. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.","Kann Spuren enthalten von Sojabohnen und daraus gewonnene Erzeugnisse, Enthält Milch und daraus gewonnene Erzeugnisse (inkl. Laktose), Enthält Nüsse und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Nüsse und daraus gewonnene Erzeugnisse","Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 2243,00 kJ, Energie Kcal: ca. 538,00 kcal, Fett: ca. 33,00 g, Fett, davon gesättigte Fettsäuren: ca. 16,00 g, Kohlenhydrate: ca. 51,00 g, Kohlenhydrate, davon Zucker: ca. 47,00 g, Ballaststoffe: ca. 6,60 g, Eiweiß: ca. 6,00 g, Salz: ca. 0,01 g, Broteinheiten: ca. 4,30 BE",,,,"aus der Schweiz mit Kakao, Rosinen und Nüssen aus anderer Herkunft",Trocken vor Wärme und Licht geschützt lagern!,,Dunkle Traube-Nuss,
https://www.spar.at/produktwelt/spar-premium-wild-preiselbeeren-edition-staud-s-p2020001976324,2020001976324,SPAR PREMIUM,Wild-Preiselbeeren Edition Staud's,620 G,5.99,5.99,Per 1 kg 9.66,,"Die Herkunft. Aus den Wäldern Schwedens stammen diese aromatischen Wildpreiselbeeren, die besonders sorgfältig verarbeitet werden. Die Verwendungsmöglichkeiten. Ideal zu Wild, Geflügel, Schnitzel oder Käseplatten – ebenso als feiner Kontrast zu süßen Desserts ein echter Klassiker.",,"Zutaten: Preiselbeeren 60%, Zucker, Wasser, Zitronensaftkonzentrat, Geliermittel: Pektin.",,"Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 720,00 kJ, Energie Kcal: ca. 170,00 kcal, Fett: ca. 0 g, Fett, davon gesättigte Fettsäuren: ca. 0 g, Kohlenhydrate: ca. 40,00 g, Kohlenhydrate, davon Zucker: ca. 39,00 g, Ballaststoffe: ca. 2,10 g, Eiweiß: ca. 0 g, Salz: ca. 0 g, Broteinheiten: ca. 3,30 BE",,,,aus Schweden; Sorgfältig abgepackt in Österreich,Nach dem Öffnen im Kühlschrank aufbewahren und rasch konsumieren.,,Edition Staud's,
https://www.spar.at/produktwelt/spar-premium-bergkaese-p2020002647377,2020002647377,SPAR PREMIUM,Bergkäse,200 G,3.99,3.19,Per 1 kg 15.95,Mengenvorteil ab 2 Stk. je,"AMA-Gütesiegel Tierhaltung PLUS AMA-Nr.: 10015006 Gentechnikfrei erzeugt gemäß Codex-Richtlinie ""Gentechnikfreie Produktion"". Kontrolle durch AgroVet GmbH. - aus Heumilch g.t.S. - 9 Monate gereift Die Herkunft. Aus österreichischer Heumilch g.t.S. gefertigt, reift dieser Käse neun Monate. Der Geschmack. Kräftig, würzig und ausgewogen im Aroma überzeugt er mit kristalliner Textur – ideal für Käseplatten, zur Jause oder als herzhafte Komponente in warmen Gerichten.",,"Zutaten: ROHMILCH, Salz unjodiert, Käsereikulturen, mikrobielles Lab. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.",Enthält Milch und daraus gewonnene Erzeugnisse (inkl. Laktose),"Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 1754,00 kJ, Energie Kcal: ca. 423,00 kcal, Fett: ca. 35,00 g, Fett, davon gesättigte Fettsäuren: ca. 23,00 g, Kohlenhydrate: Kleiner als oder gleich 0,50 g, Kohlenhydrate, davon Zucker: < 0,50 g, Ballaststoffe: ca. 0 g, Eiweiß: ca. 27,00 g, Salz: ca. 1,50 g, Broteinheiten: ca. 0 BE",,,abgepackt von: AT 71086 EU,aus Österreich,Vor und nach dem Öffnen gekühlt bei +4 bis +8°C lagern.,,,Österreich
https://www.spar.at/produktwelt/spar-premium-norwegischer-lachs-mit-mohn-quinoa-kruste-p2020005928480,2020005928480,SPAR PREMIUM,Norwegischer Lachs mit Mohn-Quinoa ger.,100 G,5.99,5.99,Per 1 kg 15.95,,"- kaltgeräuchert - in Fjorden in Aquakultur gewonnen Die Herkunft. Dieser SPAR PREMIUM Lachs stammt aus Aquakultur in Norwegen und wird dort in Fjorden mit natürlicher Wasserzufuhr unter höchsten Qualitätsauflagen aufgezogen. Der ständige Wasseraustausch von Ebbe und Flut sorgt darüber hinaus für beste Wachstumsbedingungen und somit beste Qualität. Die Verarbeitung. Die Fische werden sorgfältig in einem Traditionsbetrieb weiterverarbeitet. Der ganze Lachs wird zunächst behutsam filetiert, entgrätet und gesalzen. Anschließend wird der Lachs über Buchenholzrauch kalt geräuchert und in feine Scheiben geschnitten. Die sorgfältige Verarbeitung ist wesentlich für die Festigkeit des Fleisches und für das intensive Aroma verantwortlich. Die Verwendung. Der zart geräucherte Lachs harmoniert perfekt mit der Dill-Senfsauce von SPAR PREMIUM. Der Räucherlachs lässt sich auch wunderbar als Fingerfood auf kleinen Häppchen servieren. oder auch in Streifen geschnitten für feine S alate verwenden.",Sorgfältig gezüchtet in Norwegen und abgepackt in Deutschland,"Zutaten: 96% LACHS (Salmo salar), Salz unjodiert, 0,75% Quinoa, 0,25% Mohn, Buchenholzrauch. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.",Enthält Fische und daraus gewonnene Erzeugnisse,"Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 821,00 kJ, Energie Kcal: ca. 197,00 kcal, Fett: ca. 13,00 g, Fett, davon gesättigte Fettsäuren: ca. 2,00 g, Kohlenhydrate: ca. 0 g, Kohlenhydrate, davon Zucker: ca. 0 g, Ballaststoffe: ca. 0 g, Eiweiß: ca. 20,00 g, Salz: ca. 3,00 g, Broteinheiten: ca. 0 BE",,,DE SH 00439 EU,aus Norwegen,Vor und nach dem Öffnen gekühlt bei +2 °C bis +7 °C lagern und nach dem Öffnen innerhalb eines Tages genießen.,,mit Mohn-Quinoa ger.,Norwegen
https://www.spar.at/produktwelt/spar-premium-feine-dinkel-himbeeraugen-nach-wiener-tradition-p2020004838384,2020004838384,SPAR PREMIUM,feine Dinkel-Himbeeraugen nach Wiener Tradition,200 G,6.99,6.99,Per 1 kg 34.95,,"Die Herkunft. Gebacken mit Dinkelmehl aus Österreich, verbinden diese Kekse regionale Qualität mit traditioneller Rezeptur. Die sorgfältige Auswahl der Zutaten sorgt für eine besonders feine Konsistenz. Der Geschmack. Die fruchtige Himbeerfüllung ergänzt den zarten Dinkelmürbteig ideal – eine Kombination, die zu jeder Jahreszeit gut schmeckt.",,"Zutaten: 33% DINKELMEHL, 25% BUTTER, 18% Himbeer-Fruchtfüllung [7% Himbeeren, Zucker, Feuchthaltemittel: Sorbit, Glukose-Fruktose-Sirup, modifizierte Stärke, Geliermittel: Pektin, Säuerungsmittel: Citronensäure, Konservierungsstoff: Kaliumsorbat, Invertzuckersirup, Himbeermark, Holunderbeerenkonzentrat, Aroma), Zucker, 5,8% MANDELN, EIER, Dekorzucker (Dextrose, Maisstärke, Zucker, Salfett), Dextrose, Aromen, Gewürze. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.","Enthält Glutenhaltiges Getreide sowie Erzeugnisse daraus, Enthält Eier und daraus gewonnene Erzeugnisse, Enthält Milch und daraus gewonnene Erzeugnisse (inkl. Laktose), Enthält Nüsse und daraus gewonnene Erzeugnisse","Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 1996,00 kJ, Energie Kcal: ca. 477,00 kcal, Fett: ca. 25,00 g, Fett, davon gesättigte Fettsäuren: ca. 16,00 g, Kohlenhydrate: ca. 55,00 g, Kohlenhydrate, davon Zucker: ca. 25,00 g, Ballaststoffe: ca. 2,20 g, Eiweiß: ca. 6,50 g, Salz: ca. 0,04 g, Broteinheiten: ca. 4,60 BE",,,,,Trocken lagern. Vor Wärme schützen.,,nach Wiener Tradition,
